id,genus-name,genus-qid,genus-qid-url,genus-ipni-id,genus-ipni-id-url,genus-wfo-id,genus-wfo-id-url,genus-wfo-status,genus-powo-status,author-std-abbreviation,author1-qid,author2-qid,author3-qid,author4-qid,author5-qid,author1-qid-url,author2-qid-url,author3-qid-url,author4-qid-url,author5-qid-url,author-country,author-gender,author-female-flag,author-count,protologue-reference,protologue-pub-year,family-name-wfo,eponymy-derived-indirectly,eponymy-name,eponymy-count,eponymy-yob,eponymy-yod,eponymy-lifespan,eponymy-occupation,eponymy-author-relationship,eponymy-is-real,eponymy-is-mythical,eponymy-country,eponymy1-qid,eponymy2-qid,eponymy1-qid-url,eponymy2-qid-url,protologue-url,protologue-eponymy-stated,protologue-dedication-text,eponymy-wikipedia-url,eponymy-bionomia-url
31,Almaleea,Q1308436,http://www.wikidata.org/entity/Q1308436,956797-1,https://www.ipni.org/n/956797-1,wfo-4000001324,https://list.worldfloraonline.org/wfo-4000001324,Accepted,accepted,Crisp & P.H.Weston,Q4241213,Q9299873,,,,http://www.wikidata.org/entity/Q4241213,http://www.wikidata.org/entity/Q9299873,,,,"Australia, Australia",MM,0,2,Telopea 4(2): 309 (1991),1991,Fabaceae,0,Alma Theodora Lee,1,1912,1990,1912–1990,botanist,,1,0,Australia,Q4260633,,http://www.wikidata.org/entity/Q4260633,,https://www.biodiversitylibrary.org/page/57791541,1,"We have named this genus in honour of the late Mrs Alma Lee (nee Melvaine), a botanist with a long and distinguished career at the National Herbarium of New South Wales. We wish to highlight her contributions to systematics of the Fabaceae, especially her critical insights into relationships in the tribe Bossiaeeae.",https://en.wikipedia.org/wiki/Alma_Theodora_Lee,https://bionomia.net/Q4260633
32,Almana,Q87248319,http://www.wikidata.org/entity/Q87248319,16892-1,https://www.ipni.org/n/16892-1,wfo-4000001325,https://list.worldfloraonline.org/wfo-4000001325,Synonym of Sinningia Nees,synonym of Sinningia Nees,Raf.,Q364857,,,,,http://www.wikidata.org/entity/Q364857,,,,,France/USA,M,0,1,Fl. Tellur. 4: 68 (1838),1838,Gesneriaceae,0,Almana,1,,,n/a,mythical figure (nymph),,0,1,,Q111290810,,http://www.wikidata.org/entity/Q111290810,,https://www.biodiversitylibrary.org/page/7430562,1,nymph,No English Wikipedia article,Mythical person
33,Almutaster,Q4734034,http://www.wikidata.org/entity/Q4734034,893526-1,https://www.ipni.org/n/893526-1,wfo-4000001327,https://list.worldfloraonline.org/wfo-4000001327,Accepted,accepted,Á.Löve & D.Löve,Q2464202,Q4272889,,,,http://www.wikidata.org/entity/Q2464202,http://www.wikidata.org/entity/Q4272889,,,,"Iceland, Sweden",MF,1,2,Taxon 31(2): 356 (1982),1982,Asteraceae,0,Almut Gitter Jones,1,1923,2013,1923–2013,botanist,,1,0,USA,Q5669921,,http://www.wikidata.org/entity/Q5669921,,https://doi.org/10.1002/j.1996-8175.1982.tb02378.x ; https://www.wikidata.org/entity/Q42327310,1,Named for Almut G. Jones.,https://en.wikipedia.org/wiki/Almut_Gitter_Jones,https://bionomia.net/Q5669921
34,Aloestrela,Q93745597,http://www.wikidata.org/entity/Q93745597,77197360-1,https://www.ipni.org/n/77197360-1,wfo-4100000736,https://list.worldfloraonline.org/wfo-4100000736,Accepted,accepted,Molteno & Gideon F.Sm.,Q36679937,Q6439357,,,,http://www.wikidata.org/entity/Q36679937,http://www.wikidata.org/entity/Q6439357,,,,"South Africa, South Africa",MM,0,2,Bradleya 37: 4 (2019),2019,Asphodelaceae,0,Estrela Figueiredo,1,1963,current,1963–current,"botanist, botanical collector",colleague,1,0,Portugal,Q26712001,,http://www.wikidata.org/entity/Q26712001,,https://doi.org/10.25223/brad.n37.2019.a2 ; http://www.wikidata.org/entity/Q115486477,1,"The genus Aloestrela is named for Professor Dr Estrela Figueiredo of the Department of Botany of the Nelson Mandela University in Port Elizabeth, South Africa. Estrela has a longstanding interest in succulent plants and authored or co-authored over 100 scientific papers and several books on aloes alone.",No English Wikipedia article,https://bionomia.net/0000-0002-8511-8213
35,Aloysia,Q1946965,http://www.wikidata.org/entity/Q1946965,1015993-1,https://www.ipni.org/n/1015993-1,wfo-4000001360,https://list.worldfloraonline.org/wfo-4000001360,Accepted,accepted,Paláu,Q548758,,,,,http://www.wikidata.org/entity/Q548758,,,,,Spain,M,0,1,Parte Práct. Bot. 1: 767 (1784),1784,Verbenaceae,0,Maria Luisa of Parma,1,1751,1819,1751–1819,Queen consort of Spain,,1,0,,Q229854,,http://www.wikidata.org/entity/Q229854,,https://bibdigital.rjb.csic.es/viewer/11134/?offset=#page=835&viewer=picture&o=bookmark&n=0&q=,1,ALOYSIA - Luisa [...] vulgo: Yerba de la Princesa.,https://en.wikipedia.org/wiki/Maria_Luisa_of_Parma,Not in Bionomia
36,Althaea,Q157706,http://www.wikidata.org/entity/Q157706,30028042-2,https://www.ipni.org/n/30028042-2,wfo-4000001416,https://list.worldfloraonline.org/wfo-4000001416,Accepted,accepted,L.,Q1043,,,,,http://www.wikidata.org/entity/Q1043,,,,,Sweden,M,0,1,Species Plantarum 2: 686 (1753),1753,Malvaceae,0,Althaea,1,,,n/a,mythological figure (Greek mythology),,0,1,,Q440440,,http://www.wikidata.org/entity/Q440440,,https://www.biodiversitylibrary.org/page/358707,0,Not explained in original publication,https://en.wikipedia.org/wiki/Althaea_(mythology),Mythical person
37,Amalia,Q15975200,http://www.wikidata.org/entity/Q15975200,325604-2,https://www.ipni.org/n/325604-2,wfo-4000001451,https://list.worldfloraonline.org/wfo-4000001451,Synonym of Laelia Lindl.,synonym of Laelia Lindl.,Rchb.,Q58053,,,,,http://www.wikidata.org/entity/Q58053,,,,,Germany,M,0,1,Deut. Bot. Herb.-Buch: 52 (1841),1841,Orchidaceae,0,Princess Maria Amalie of Saxony,1,1794,1870,1794–1870,"composer, writer, nobility",,1,0,Germany,Q69929,,http://www.wikidata.org/entity/Q69929,,https://www.biodiversitylibrary.org/page/7391748,1,Amaliae Saxoniae Principissae dicata,https://en.wikipedia.org/wiki/Princess_Amalie_of_Saxony,Not in Bionomia
38,Amaryllis,Q161577,http://www.wikidata.org/entity/Q161577,331133-2,https://www.ipni.org/n/331133-2,wfo-4000001476,https://list.worldfloraonline.org/wfo-4000001476,Accepted,accepted,L.,Q1043,,,,,http://www.wikidata.org/entity/Q1043,,,,,Sweden,M,0,1,Species Plantarum 1: 292 (1753),1753,Amaryllidaceae,0,Amaryllis,1,,,n/a,mythological figure (Greek mythology),,0,1,,Q109277349,,http://www.wikidata.org/entity/Q109277349,,https://www.biodiversitylibrary.org/page/358311,0,Not explained in original publication,No English Wikipedia article,Mythical person
39,Amauriella,Q43267121,http://www.wikidata.org/entity/Q43267121,2679-1,https://www.ipni.org/n/2679-1,wfo-4000001488,https://list.worldfloraonline.org/wfo-4000001488,Synonym of Anubias Schott,synonym of Anubias Schott,Rendle,Q2615406,,,,,http://www.wikidata.org/entity/Q2615406,,,,,UK,M,0,1,Cat. Pl. Oban: 115 (1913),1913,Araceae,0,Dorothy Amaury Talbot & Percy Talbot,2,1871,1916,1871–1916,"ethnographer, author, botanical collector, scientific illustrator, explorer",,1,0,UK,Q53507569,,http://www.wikidata.org/entity/Q53507569,,https://www.biodiversitylibrary.org/page/5876393,1,The genus is named in compliment to Mr. and Mrs. P. Amaury.,No English Wikipedia article,https://bionomia.net/Q53507569
40,Amelichloa,Q21217250,http://www.wikidata.org/entity/Q21217250,60443104-2,https://www.ipni.org/n/60443104-2,wfo-4000001575,https://list.worldfloraonline.org/wfo-4000001575,Accepted,accepted,Arriaga & Barkworth,Q9033600,Q2918786,,,,http://www.wikidata.org/entity/Q9033600,http://www.wikidata.org/entity/Q2918786,,,,"Argentina, America",FF,1,2,Sida 22(1): 146 (2006),2006,Poaceae,0,María Amelia Torres,1,1934,2011,1934–2011,"botanist, botanical collector",,1,0,Argentina,Q19616428,,http://www.wikidata.org/entity/Q19616428,,https://www.biodiversitylibrary.org/page/9181568,1,We are naming the new genus Amelichloa in honor of Dr Maria Amelia Torres who has generously shared with us her extensive knowledge of South American Stipeae.,No English Wikipedia article,https://bionomia.net/Q19616428
41,Amherstia,Q58522,http://www.wikidata.org/entity/Q58522,924835-1,https://www.ipni.org/n/924835-1,wfo-4000001594,https://list.worldfloraonline.org/wfo-4000001594,Accepted,accepted,Wall.,Q730310,,,,,http://www.wikidata.org/entity/Q730310,,,,,Denmark,M,0,1,"in Taylor & Phillips, Phil. Mag. n.s., 3: 233 (1826)",1826,Fabaceae,0,"Sarah Amherst & her daughter Sarah Elizabeth Williams Hay-Williams, née Amherst",2,1762,1838,1762–1838,"botanist, naturalist, scientific and botanical illustrator",,1,0,UK,Q29145383,Q29145407,http://www.wikidata.org/entity/Q29145383,http://www.wikidata.org/entity/Q29145407,https://www.biodiversitylibrary.org/page/449445,1,"Genus dedicatium Nobili Comitissae Amherst et filiae ejus Dominae Sarah Amherst, in tesseram summae observatiae, debitae assiduitati indefessae felicique successui quibus, dum in Hindustania mortae sunt, botanicam scientiam coluerunt et promoverunt.",https://en.wikipedia.org/wiki/Sarah_Amherst ; https://en.wikipedia.org/wiki/Sarah_Elizabeth_Hay-Williams,https://bionomia.net/Q29145383
42,Amparoa,Q20802,http://www.wikidata.org/entity/Q20802,304362-2,https://www.ipni.org/n/304362-2,wfo-4000001660,https://list.worldfloraonline.org/wfo-4000001660,Synonym of Rhynchostele Rchb.f.,synonym of Rhynchostele Rchb.f.,Schltr.,Q62278,,,,,http://www.wikidata.org/entity/Q62278,,,,,Germany,M,0,1,Repert. Spec. Nov. Regni Veg. Beih. 19: 64 (1923),1923,Orchidaceae,0,Amparo de Zeledón,1,1870,1951,1870–1951,botanist,,1,0,Costa Rica,Q110468609,,http://www.wikidata.org/entity/Q110468609,,https://www.biodiversitylibrary.org/page/57693208,1,"Die Gattung ist der Doña Amparo de Zeledon in San José (Costa Rica) gewidmet, welche sich, wie schon oben aufgeführt worden ist, um die Erforschung der Orchideenflora von Costa Rica sehr bedeutende Verdienste erworben hat.",No English Wikipedia article,https://bionomia.net/Q110468609
43,Amphione,Q112189062,http://www.wikidata.org/entity/Q112189062,11779-1,https://www.ipni.org/n/11779-1,wfo-4000001728,https://list.worldfloraonline.org/wfo-4000001728,Synonym of Ipomoea L.,syononym of Ipomoea L.,Raf.,Q364857,,,,,http://www.wikidata.org/entity/Q364857,,,,,France/USA,M,0,1,Fl. Tellur. 4: 79 (1838),1838,Convolvulaceae,0,Amphione,1,,,n/a,mythical figure (nymph),,0,1,,Q111290917,,http://www.wikidata.org/entity/Q111290917,,https://www.biodiversitylibrary.org/page/7430573,1,nymph,No English Wikipedia article,Mythical person
44,Anaitis,Q109277262,http://www.wikidata.org/entity/Q109277262,7610-1,https://www.ipni.org/n/7610-1,wfo-4000001829,https://list.worldfloraonline.org/wfo-4000001829,Synonym of Sanvitalia Lam.,synonym of Sanvitalia Lam.,DC.,Q123057,,,,,http://www.wikidata.org/entity/Q123057,,,,,Switzerland,M,0,1,Prodr. 5: 628 (1836),1836,Asteraceae,0,Anahita,1,,,n/a,Persian goddess,,0,1,,Q484278,,http://www.wikidata.org/entity/Q484278,,https://www.biodiversitylibrary.org/page/152063,1,Anaitidis dea pudicitae nomen [...],https://en.wikipedia.org/wiki/Andromeda_(mythology),Mythical person
45,Anamaria,Q15930690,http://www.wikidata.org/entity/Q15930690,1019220-1,https://www.ipni.org/n/1019220-1,wfo-4000001834,https://list.worldfloraonline.org/wfo-4000001834,Accepted,accepted,V.C.Souza,Q13512653,,,,,http://www.wikidata.org/entity/Q13512653,,,,,Brazil,M,0,1,Bol. Bot. Univ. São Paulo 19: 43 (2001),2001,Plantaginaceae,0,Ana Maria Giulietti Harley,1,1945,current,1945–current,"botanist, botanical collector",,1,0,Brazil,Q5391179,,http://www.wikidata.org/entity/Q5391179,,https://doi.org/10.11606/issn.2316-9052.v19i0p43-44 ; http://www.wikidata.org/entity/Q55762268,1,"[…] propôs-se no presente trabalho a sua inclusão em um novo gênero, Anamaria, em homenagem à Professora Ana Maria Giulietti, que tanto tem contribuído para o conhecimento da flora brasilieira, na orientação de alunos de graduação e pós-graduação, assim como na elaboração de trabalhos de alto nível na área de taxonomia vegetal.",https://en.wikipedia.org/wiki/Ana_Maria_Giulietti,https://bionomia.net/0000-0002-2754-0221
46,Andromeda,Q2846938,http://www.wikidata.org/entity/Q2846938,30007077-2,https://www.ipni.org/n/30007077-2,wfo-4000002001,https://list.worldfloraonline.org/wfo-4000002001,Accepted,accepted,L.,Q1043,,,,,http://www.wikidata.org/entity/Q1043,,,,,Sweden,M,0,1,Species Plantarum 1: 393 (1753),1753,Ericaceae,0,Andromeda,1,,,n/a,mythological figure (Ethiopian princess; Greek mythology),,0,1,,Q161582,,http://www.wikidata.org/entity/Q161582,,https://www.biodiversitylibrary.org/page/358412,0,Not explained in original publication,https://en.wikipedia.org/wiki/Andromeda_(mythology),Mythical person
47,Anemone,Q158286,http://www.wikidata.org/entity/Q158286,330847-2,https://www.ipni.org/n/330847-2,wfo-4000002053,https://list.worldfloraonline.org/wfo-4000002053,Accepted,accepted,L.,Q1043,,,,,http://www.wikidata.org/entity/Q1043,,,,,Sweden,M,0,1,Species Plantarum 1: 538 (1753),1753,Ranunculaceae,0,Anemone,1,,,n/a,mythical figure (nymph),,0,1,,Q111298785,,http://www.wikidata.org/entity/Q111298785,,https://www.biodiversitylibrary.org/page/358557,0,Not explained in original publication,No English Wikipedia article,Mythical person
48,Anettea,Q109277008,http://www.wikidata.org/entity/Q109277008,77086313-1,https://www.ipni.org/n/77086313-1,wfo-4000002074,https://list.worldfloraonline.org/wfo-4000002074,Synonym of Gomesa R.Br.,synonym of Gomesa R.Br.,Szlach. & Mytnik,Q2624334,Q19616311,,,,http://www.wikidata.org/entity/Q2624334,http://www.wikidata.org/entity/Q19616311,,,,"Poland, Poland",MF,1,2,Polish Bot. J. 51(1): 49 (2006),2006,Orchidaceae,0,Anette Mülbaier,1,unknown,current,fl. 2006–2023,curator of living orchid collection,,1,0,Germany,Q109277027,,http://www.wikidata.org/entity/Q109277027,,,1,"Dedicated to Mrs Anette Mulbauer, the curator of the Orchid Living Collection at Heidelberg University, who provided us with botanical materials to our various projects.",No English Wikipedia article,Not in Bionomia
49,Anna,Q4066520,http://www.wikidata.org/entity/Q4066520,16897-1,https://www.ipni.org/n/16897-1,wfo-4000002229,https://list.worldfloraonline.org/wfo-4000002229,Accepted,accepted,Pellegr.,Q4348287,,,,,http://www.wikidata.org/entity/Q4348287,,,,,France,M,0,1,Bull. Soc. Bot. France 77: 46 (1930),1930,Gesneriaceae,0,"Anna Pellegrin, née Luquet",1,1896,1974,1896–1974,secretary,"second wife of the author, botanist François Pellegrin",1,0,France,Q111012959,,http://www.wikidata.org/entity/Q111012959,,https://doi.org/10.1080/00378941.1930.10833699 ; http://www.wikidata.org/entity/Q55757229,0,Not explained original publication,No English Wikipedia article,Not in Bionomia
50,Annaea,Q87139966,http://www.wikidata.org/entity/Q87139966,5615-1,https://www.ipni.org/n/5615-1,wfo-4000002230,https://list.worldfloraonline.org/wfo-4000002230,Synonym of Campanula L.,synonym of Campanula L.,Kolak.,Q4227549,,,,,http://www.wikidata.org/entity/Q4227549,,,,,Russia/Georgia (Soviet Union),M,0,1,Soobshch. Akad. Nauk Gruz SSR 94(1): 163-164 (1979),1979,Campanulaceae,0,Anna Lukianovna Kharadze (Anna Lukyanovna Haradze),1,1905,1971,1905–1971,botanist,,1,0,"Russia, Georgia",Q4495695,,http://www.wikidata.org/entity/Q4495695,,,1,"[...] named with the name of Anna Lukyanovna Haradze, who has accomplished a lot in the study of systematically difficult bluebells of the Caucasus.",https://en.wikipedia.org/wiki/Anna_Kharadze,https://bionomia.net/Q4495695
51,Annea,Q21445894,http://www.wikidata.org/entity/Q21445894,77133630-1,https://www.ipni.org/n/77133630-1,wfo-4001303127,https://list.worldfloraonline.org/wfo-4001303127,Accepted,accepted,Mackinder & Wieringa,Q18986791,Q5854314,,,,http://www.wikidata.org/entity/Q18986791,http://www.wikidata.org/entity/Q5854314,,,,"UK, Netherlands",FM,1,2,Phytotaxa 142(1): 3 (2013),2013,Fabaceae,0,Anne Bruneau,1,1959,current,1959–current,"botanist, botanical collector, university teacher",,1,0,Canada,Q28870606,,http://www.wikidata.org/entity/Q28870606,,https://doi.org/10.11646/phytotaxa.142.1.1 ; https://www.wikidata.org/entity/Q22992870,1,"Named for Professor Anne Bruneau of University of Montreal, Canada. She has been the leading authority in Caesalpinioideae phylogenetics for over a decade. Her work and that of her students has led to the establishment of a phylogenetic framework for the subfamily creating a firm foundation on which studies of smaller taxonomic breadth such as this can rest. Bruneau made several collections of Annea afzelii during fieldwork in Cameroon in 1996, one of which was used in the preparation of the illustration of A. afzelii presented in this paper.",No English Wikipedia article,https://bionomia.net/0000-0001-5547-0796
52,Anneliesia,Q87142076,http://www.wikidata.org/entity/Q87142076,893259-1,https://www.ipni.org/n/893259-1,wfo-4000002232,https://list.worldfloraonline.org/wfo-4000002232,Synonym of Miltonia Lindl.,synonym of Miltonia Lindl.,Brieger & Luckel,Q2314714,Q5830784,,,,http://www.wikidata.org/entity/Q2314714,http://www.wikidata.org/entity/Q5830784,,,,"Germany, Brazil",MM,0,2,Orchidee (Hamburg) 34(4): 129 (1983),1983,Orchidaceae,0,Anneliese Brieger-Kaiser,1,1901,unknown,1901–unknown,secretary,"wife of one of the authors, botanist Friedrich Gustav Brieger",1,0,Germany,Q109276990,,http://www.wikidata.org/entity/Q109276990,,no BHL (In copyright),1,"The name was chose to recognize the valuable help the first author (F.G. Brieger) received during many decades from his wife, Mrs. Anneliese Brieger-Kaiser, who accompanied him on many expeditions in tropical America, collecting specimens, several of which have been recognized and described as new species. [NB: dedication is in both German & English in the protologue.] [Burkhardt 2022: Dieser Name wurde gewählt als Anerkennung der wertvollen Unterstützung, die dem Erstautor (F.G. Brieger) während vieler Jahrzehnte durch seine Frau Anneliese Brieger-Kaiser zuteil wurde, die ihn auf zahlreichen Expeditionen im tropischen Amerika begleitete, auf denen mehrere inzwischen als neu erkannte und beschriebene Arten gesammelt wurden.""]""",No English Wikipedia article,https://bionomia.net/Q109276990
53,Annickia,Q1338485,http://www.wikidata.org/entity/Q1338485,925331-1,https://www.ipni.org/n/925331-1,wfo-4000002239,https://list.worldfloraonline.org/wfo-4000002239,Accepted,accepted,Setten & Maas,Q26712157,Q1333334,,,,http://www.wikidata.org/entity/Q26712157,http://www.wikidata.org/entity/Q1333334,,,,"Netherlands, Netherlands",FM,1,2,"Taxon 39(4): 678, 681 (1990)",1990,Annonaceae,0,Annick Le Thomas,1,1936,current,1936–current,"botanist, botanical collector, editor",,1,0,France,Q5696466,,http://www.wikidata.org/entity/Q5696466,,https://doi.org/10.2307/1223393,1,"With Enantia D. Oliver the person of Dr. A. Le Thomas is associated. During her extensive s on African Annonaceae within the scope of the Floras of Gabon and Cameroun, she revised the (1962). We now propose to replace Enantia D. Oliver by the new combination Annickia Van and Maas, in honor of Dr. Annick Le Thomas.",https://en.wikipedia.org/wiki/Annick_Le_Thomas,Not in Bionomia
54,Anticlea,Q4774635,http://www.wikidata.org/entity/Q4774635,23997-1,https://www.ipni.org/n/23997-1,wfo-4000002476,https://list.worldfloraonline.org/wfo-4000002476,Accepted,accepted,Kunth,Q77074,,,,,http://www.wikidata.org/entity/Q77074,,,,,Germany,M,0,1,Enum. Pl. 4: 191 (1843),1843,Melanthiaceae,0,Anticlea,1,,,n/a,mythical figure,,0,1,,Q576170,,http://www.wikidata.org/entity/Q576170,,https://www.biodiversitylibrary.org/page/42518137,1,Anticlea mater Ulyssis,https://en.wikipedia.org/wiki/Anticlea_of_Ithaca,Mythical person
55,Antonella,Q87142206,http://www.wikidata.org/entity/Q87142206,298424-2,https://www.ipni.org/n/298424-2,wfo-4000002524,https://list.worldfloraonline.org/wfo-4000002524,Synonym of Tridens Roem. & Schult.,synonym of Tridens Roem. & Schult.,Caro,Q10308875,,,,,http://www.wikidata.org/entity/Q10308875,,,,,Argentina,M,0,1,Dominguezia 2: 18 (1981),1981,Poaceae,0,Ana Maria Anton,1,1942,current,1942–current,"botanist, botanical collector",,1,0,Argentina,Q5673873,,http://www.wikidata.org/entity/Q5673873,,www.dominguezia.org/volumen/articulos/0212.pdf (In copyright),1,"Nombre dado en homenaje a Ana M. Anton, descubridora de la especie tipo del género y sagaz agrostóloga argentina.",No English Wikipedia article,https://bionomia.net/0000-0002-2572-895X
56,Antoniana,Q87216362,http://www.wikidata.org/entity/Q87216362,34150-1,https://www.ipni.org/n/34150-1,wfo-4000002529,https://list.worldfloraonline.org/wfo-4000002529,Synonym of Faramea Aubl.,synonym of Faramea Aubl.,Tussac,Q4467716,,,,,http://www.wikidata.org/entity/Q4467716,,,,,France,M,0,1,Fl. Antill. 2: 62 (1818),1818,Rubiaceae,0,Antoinette Magnan,1,unknown,unknown,unknown,unknown,friend of author,1,0,,Q109276970,,http://www.wikidata.org/entity/Q109276970,,https://www.biodiversitylibrary.org/page/58847805,1,"[...] je dedie a mademoiselle Antoinette Magnan, Americaine",No English Wikipedia article,Not in Bionomia
57,Aplina,Q112189105,http://www.wikidata.org/entity/Q112189105,7680-1,https://www.ipni.org/n/7680-1,wfo-4000002678,https://list.worldfloraonline.org/wfo-4000002678,Synonym of Staehelia L.,synonym of Staehelina L.,Raf.,Q364857,,,,,http://www.wikidata.org/entity/Q364857,,,,,France/USA,M,0,1,Fl. Tellur. 4: 119 (1838),1838,Asteraceae,0,Aplina,1,,,n/a,mythical figure (nymph),,0,1,,Q111301103,,http://www.wikidata.org/entity/Q111301103,,https://www.biodiversitylibrary.org/page/7430613,1,nymph and simplicity,No English Wikipedia article,Mythical person
58,Arachne,Q87226251,http://www.wikidata.org/entity/Q87226251,15043-1,https://www.ipni.org/n/15043-1,wfo-4100003081,https://list.worldfloraonline.org/wfo-4100003081,Synonym of Andrachne L.,synonym of Andrachne L.,Neck.,Q77700,,,,,http://www.wikidata.org/entity/Q77700,,,,,France,M,0,1,Elem. Bot. (Necker) 2: 348 (1790),1790,Phyllanthaceae,0,Arachne,1,,,n/a,mythological figure,,0,1,,Q190082,,http://www.wikidata.org/entity/Q190082,,https://www.biodiversitylibrary.org/page/3589968,0,Not explained in original publication,https://en.wikipedia.org/wiki/Arachne,Mythical person
59,Arberella,Q2976724,http://www.wikidata.org/entity/Q2976724,17505-1,https://www.ipni.org/n/17505-1,wfo-4000002865,https://list.worldfloraonline.org/wfo-4000002865,Accepted,accepted,Soderstr. & C.E.Calderón,Q351167,Q8347261,,,,http://www.wikidata.org/entity/Q351167,http://www.wikidata.org/entity/Q8347261,,,,"USA, Argentinia",MF,1,2,Brittonia 31: 433 (1979),1979,Poaceae,0,Agnes Arber,1,1879,1960,1879–1960,botanist,,1,0,UK,Q394451,,http://www.wikidata.org/entity/Q394451,,https://www.jstor.org/stable/2805992,1,"The generic name commemorates the eminent English plant morphologist, Agnes Arber (1879-1960), whose extensive studies of grasses, including bamboos, earn her a special place in agrostology.",https://en.wikipedia.org/wiki/Agnes_Arber,https://bionomia.net/Q394451
60,Arboa,Q17558503,http://www.wikidata.org/entity/Q17558503,77119001-1,https://www.ipni.org/n/77119001-1,wfo-4000002866,https://list.worldfloraonline.org/wfo-4000002866,Accepted,accepted,Thulin & Razafim.,Q6006366,Q26712871,,,,http://www.wikidata.org/entity/Q6006366,http://www.wikidata.org/entity/Q26712871,,,,"Sweden, Madagascar",MM,0,2,Taxon 61(2): 317 (2012),2012,Passifloraceae,0,María Mercedes Arbo,1,1945,current,1945–current,botanist,,1,0,Argentina,Q2888341,,http://www.wikidata.org/entity/Q2888341,,https://www.jstor.org/stable/23210523,1,"[...] is given in honour of Maria Mercedes Arbo, since long a prominent student of Turneraceae, who in 1979 revised the species now included in Arboa.",No English Wikipedia article,https://bionomia.net/0000-0003-0446-4008
61,Arethusa,Q133789,http://www.wikidata.org/entity/Q133789,30003093-2,https://www.ipni.org/n/30003093-2,wfo-4000002965,https://list.worldfloraonline.org/wfo-4000002965,Accepted,accepted,L.,Q1043,,,,,http://www.wikidata.org/entity/Q1043,,,,,Sweden,M,0,1,Sp. Pl. 2: 950 (1753),1753,Orchidaceae,0,Arethusa,1,,,n/a,"mythological figure (nymph, nereid)",,0,1,,Q643456,,http://www.wikidata.org/entity/Q643456,,https://www.biodiversitylibrary.org/page/358971,0,Not explained in original publication,https://en.wikipedia.org/wiki/Arethusa_(mythology),Mythical person
62,Ariadne,Q21443316,http://www.wikidata.org/entity/Q21443316,296965-2,https://www.ipni.org/n/296965-2,wfo-4000003030,https://list.worldfloraonline.org/wfo-4000003030,Synonym of Mazaea Krug & Urb.,synonym of Mazaea Krug & Urb.,Urb.,Q64845,,,,,http://www.wikidata.org/entity/Q64845,,,,,Germany,M,0,1,Repert. Spec. Nov. Regni Veg. 18: 25 (1922),1922,Rubiaceae,0,Ariadne,1,,,n/a,mythological figure,,0,1,,Q184874,,http://www.wikidata.org/entity/Q184874,,https://www.biodiversitylibrary.org/page/732647,1,"Nomen mihi praebuit Ariadne Cretensis, quae filo dato iter Thesei per labyrinthum sublevavit.",https://en.wikipedia.org/wiki/Ariadne,Mythical person
